X,Y,id,@id,addr:city,addr:street,denotation,genus,leaf_cycle,leaf_type,natural,species,species:es,@timestamp,@version,@changeset,@user,@uid,name,tourism,species:mp,wikidata,wikipedia,description,addr:housenumber,ele,species:wikidata,species:wikipedia,website,species:ma,crown_type,circumference,diameter_crown,height,height_trunk,addr:city_2,species:en,addr:city_1,species:es1
-73.2314152,-39.819028,node/5346974607,node/5346974607,,,,,,,tree,,,2018/01/18 13:03:00+00,1,55549307,felipeedwards,337684,,,,,,,,,,,,,,,,,,,,,
-73.2311738,-39.8194315,node/5346974610,node/5346974610,,,,,,,tree,,,2018/01/18 13:03:00+00,1,55549307,felipeedwards,337684,,,,,,,,,,,,,,,,,,,,,
-73.2327777,-39.8185006,node/5346974611,node/5346974611,,,,,,,tree,,,2018/01/18 13:03:00+00,1,55549307,felipeedwards,337684,,,,,,,,,,,,,,,,,,,,,
-73.2321823,-39.8204123,node/5346974614,node/5346974614,,,,,,,tree,,,2018/01/18 13:03:00+00,1,55549307,felipeedwards,337684,,,,,,,,,,,,,,,,,,,,,
-73.2322896,-39.8205895,node/5346974615,node/5346974615,,,,,,,tree,,,2018/01/18 13:03:00+00,1,55549307,felipeedwards,337684,,,,,,,,,,,,,,,,,,,,,
-73.2307178,-39.8196705,node/5346974619,node/5346974619,,,,,,,tree,,,2018/01/18 13:03:00+00,1,55549307,felipeedwards,337684,,,,,,,,,,,,,,,,,,,,,
-73.2308304,-39.8194111,node/5346974721,node/5346974721,,,,,,,tree,,,2018/01/18 13:03:00+00,1,55549307,felipeedwards,337684,,,,,,,,,,,,,,,,,,,,,
-73.2310343,-39.8196458,node/5346974722,node/5346974722,,,,,,,tree,,,2018/01/18 13:03:00+00,1,55549307,felipeedwards,337684,,,,,,,,,,,,,,,,,,,,,
-73.2320374,-39.819234,node/5346974741,node/5346974741,,,,,,,tree,,,2018/01/18 13:03:00+00,1,55549307,felipeedwards,337684,,,,,,,,,,,,,,,,,,,,,
-73.2318282,-39.8178743,node/5346974743,node/5346974743,,,,,,,tree,,,2018/01/18 13:03:01+00,1,55549307,felipeedwards,337684,,,,,,,,,,,,,,,,,,,,,
-73.2297468,-39.8194233,node/5346974745,node/5346974745,,,,,,,tree,,,2018/01/18 13:03:01+00,1,55549307,felipeedwards,337684,,,,,,,,,,,,,,,,,,,,,
-73.232531,-39.8207335,node/5346974748,node/5346974748,,,,,,,tree,,,2018/01/18 13:03:01+00,1,55549307,felipeedwards,337684,,,,,,,,,,,,,,,,,,,,,
-73.2287704,-39.8204637,node/5346981649,node/5346981649,,,,,,,tree,,,2018/01/18 13:07:10+00,1,55549307,felipeedwards,337684,,,,,,,,,,,,,,,,,,,,,
-73.2288857,-39.8204679,node/5346981650,node/5346981650,,,,,,,tree,,,2018/01/18 13:07:10+00,1,55549307,felipeedwards,337684,,,,,,,,,,,,,,,,,,,,,
-73.2285746,-39.8203092,node/5346981651,node/5346981651,,,,,,,tree,,,2018/01/18 13:07:10+00,1,55549307,felipeedwards,337684,,,,,,,,,,,,,,,,,,,,,
-73.2451932,-39.818484,node/5347808332,node/5347808332,,,,,,,tree,,,2018/01/18 20:26:33+00,1,55560259,Awo,196556,,,,,,,,,,,,,,,,,,,,,
-73.2402004,-39.8287292,node/5347808340,node/5347808340,,,,,,,tree,,,2018/01/18 20:26:34+00,1,55560259,Awo,196556,,,,,,,,,,,,,,,,,,,,,
-73.239674,-39.8289074,node/5347808341,node/5347808341,,,,,,,tree,,,2018/01/18 20:26:34+00,1,55560259,Awo,196556,,,,,,,,,,,,,,,,,,,,,
-73.2394183,-39.8289486,node/5347808342,node/5347808342,,,,,,,tree,,,2018/01/18 20:26:34+00,1,55560259,Awo,196556,,,,,,,,,,,,,,,,,,,,,
-73.2401811,-39.8292077,node/5347808343,node/5347808343,,,,,,,tree,,,2018/01/18 20:26:34+00,1,55560259,Awo,196556,,,,,,,,,,,,,,,,,,,,,
-73.2395859,-39.8290773,node/5347808344,node/5347808344,,,,,,,tree,,,2018/01/18 20:26:34+00,1,55560259,Awo,196556,,,,,,,,,,,,,,,,,,,,,
-73.2397101,-39.8291334,node/5347808345,node/5347808345,,,,,,,tree,,,2018/01/28 22:34:18+00,2,55843291,Arcano369,7458275,,,,,,,,,,,,,,,,,,,,,
-73.2399361,-39.8291973,node/5347808346,node/5347808346,,,,,,,tree,,,2018/01/28 22:34:18+00,2,55843291,Arcano369,7458275,,,,,,,,,,,,,,,,,,,,,
-73.2414667,-39.8326726,node/5347808347,node/5347808347,Valdivia,Avenida Francia,,,,,tree,,,2018/05/07 00:01:08+00,2,58742820,Awo,196556,,,,,,,,,,,,,,,,,,,,,
-73.2319282,-39.8184487,node/5349219279,node/5349219279,,,,,,,tree,,,2018/12/13 13:04:54+00,2,65441404,Awo,196556,,,,,,,,,,,,,,,,,,,,,
-73.2318367,-39.8185283,node/5349219280,node/5349219280,,,,,,,tree,,,2018/12/13 13:04:55+00,2,65441404,Awo,196556,,,,,,,,,,,,,,,,,,,,,
-73.2315288,-39.8187091,node/5349219281,node/5349219281,,,,,,,tree,,,2018/12/13 13:04:55+00,2,65441404,Awo,196556,,,,,,,,,,,,,,,,,,,,,
-73.2314095,-39.8188043,node/5349219282,node/5349219282,,,,,,,tree,,,2018/01/19 14:34:04+00,1,55579909,Awo,196556,,,,,,,,,,,,,,,,,,,,,
-73.2311712,-39.8189482,node/5349219283,node/5349219283,,,,,,,tree,,,2018/01/19 14:34:04+00,1,55579909,Awo,196556,,,,,,,,,,,,,,,,,,,,,
-73.231043,-39.8190379,node/5349219284,node/5349219284,,,,,,,tree,,,2018/01/19 14:34:04+00,1,55579909,Awo,196556,,,,,,,,,,,,,,,,,,,,,
-73.2309059,-39.8191219,node/5349219285,node/5349219285,,,,,,,tree,,,2018/01/19 14:34:04+00,1,55579909,Awo,196556,,,,,,,,,,,,,,,,,,,,,
-73.2307718,-39.8192035,node/5349219286,node/5349219286,,,,,,,tree,,,2018/01/19 14:34:04+00,1,55579909,Awo,196556,,,,,,,,,,,,,,,,,,,,,
-73.2306501,-39.8192958,node/5349219287,node/5349219287,,,,,,,tree,,,2018/01/19 14:34:04+00,1,55579909,Awo,196556,,,,,,,,,,,,,,,,,,,,,
-73.2319781,-39.8192757,node/5349219288,node/5349219288,,,,,,,tree,,,2018/01/19 14:34:04+00,1,55579909,Awo,196556,,,,,,,,,,,,,,,,,,,,,
-73.2316246,-39.8202243,node/5349219289,node/5349219289,,,,,,,tree,,,2018/01/19 14:34:04+00,1,55579909,Awo,196556,,,,,,,,,,,,,,,,,,,,,
-73.2316647,-39.8202752,node/5349219290,node/5349219290,,,,,,,tree,,,2018/01/19 14:34:04+00,1,55579909,Awo,196556,,,,,,,,,,,,,,,,,,,,,
-73.2317494,-39.8203248,node/5349219291,node/5349219291,,,,,,,tree,,,2018/01/19 14:34:04+00,1,55579909,Awo,196556,,,,,,,,,,,,,,,,,,,,,
-73.2314906,-39.8201119,node/5349219292,node/5349219292,,,,,,,tree,,,2018/01/19 14:34:04+00,1,55579909,Awo,196556,,,,,,,,,,,,,,,,,,,,,
-73.2250369,-39.8304504,node/5349230013,node/5349230013,,,,,,,tree,,,2019/10/24 18:09:19+00,3,76169377,Anoesis,8525987,,,,,,,,,,,,,,,,,,,,,
-73.2312964,-39.8427121,node/5349230018,node/5349230018,,,,,,,tree,,,2018/01/19 15:02:07+00,1,55580550,Awo,196556,,,,,,,,,,,,,,,,,,,,,
-73.2313447,-39.8426631,node/5349230019,node/5349230019,,,,,,,tree,,,2018/01/19 15:02:07+00,1,55580550,Awo,196556,,,,,,,,,,,,,,,,,,,,,
-73.2322066,-39.8246129,node/5349253421,node/5349253421,,,,,,,tree,,,2018/01/19 14:55:41+00,1,55580405,Awo,196556,,,,,,,,,,,,,,,,,,,,,
-73.2321533,-39.8248935,node/5349253422,node/5349253422,,,,,,,tree,,,2018/01/19 14:55:41+00,1,55580405,Awo,196556,,,,,,,,,,,,,,,,,,,,,
-73.2323132,-39.8241686,node/5349253423,node/5349253423,,,,,,,tree,,,2018/01/19 14:55:41+00,1,55580405,Awo,196556,,,,,,,,,,,,,,,,,,,,,
-73.2322929,-39.8243401,node/5349253424,node/5349253424,,,,,,,tree,,,2018/01/19 14:55:41+00,1,55580405,Awo,196556,,,,,,,,,,,,,,,,,,,,,
-73.2465251,-39.841686,node/5349384540,node/5349384540,,,,,,,tree,,,2018/01/19 16:15:19+00,1,55582198,Awo,196556,,,,,,,,,,,,,,,,,,,,,
-73.2468499,-39.8428511,node/5349384541,node/5349384541,Valdivia,Avenida Simpson,avenue,,,,tree,,,2019/08/06 17:54:00+00,2,73079019,Awo,196556,,,,,,,,,,,,,,,,,,,,,
-73.2429216,-39.8248324,node/5349384548,node/5349384548,,,,,,,tree,,,2018/01/19 16:15:19+00,1,55582198,Awo,196556,,,,,,,,,,,,,,,,,,,,,
-73.2517589,-39.8054748,node/5349694989,node/5349694989,Valdivia,Doctor Eduardo Tallman,garden,Ilex,evergreen,needleleaved,tree,Ilex aquifolium,Acebo,2018/11/17 02:43:08+00,3,64587677,Awo,196556,,,,,,,,,,,,,,,,,,,,,
-73.2519717,-39.8053804,node/5349694990,node/5349694990,,,garden,Cedrus,evergreen,needleleaved,tree,Cedrus deodara,Cedro del Himalaya,2018/04/29 05:10:36+00,2,58518317,Awo,196556,,,,,,,,,,,,,,,,,,,,,
-73.2519957,-39.805256,node/5349694991,node/5349694991,,,,,,,tree,,,2018/01/19 19:44:03+00,1,55586797,Awo,196556,,,,,,,,,,,,,,,,,,,,,
-73.2516091,-39.8048992,node/5349694992,node/5349694992,,,,,,,tree,,,2018/01/19 19:44:03+00,1,55586797,Awo,196556,,,,,,,,,,,,,,,,,,,,,
-73.2487951,-39.8043835,node/5349694993,node/5349694993,,,,,,,tree,,,2018/01/19 19:44:03+00,1,55586797,Awo,196556,,,,,,,,,,,,,,,,,,,,,
-73.25077,-39.8042454,node/5349694994,node/5349694994,,,single,,,,tree,,,2018/04/02 02:11:48+00,2,57726448,Pablo Gomez P,584805,,,,,,,,,,,,,,,,,,,,,
-73.2515032,-39.8070154,node/5349694995,node/5349694995,,,,,,,tree,,,2019/02/08 20:13:03+00,2,67035449,Awo,196556,,,,,,,,,,,,,,,,,,,,,
-73.2517476,-39.8086339,node/5349694997,node/5349694997,Valdivia,Nueva Alameda,park,Salix,deciduous,broadleaved,tree,,Sauce,2019/10/15 13:36:59+00,4,75724144,Awo,196556,,,,,,,,,,,,,,,,,,,,,
-73.2522018,-39.809669,node/5349695001,node/5349695001,,,,,,,tree,,,2018/01/19 19:44:04+00,1,55586797,Awo,196556,,,,,,,,,,,,,,,,,,,,,
-73.2514456,-39.8101251,node/5349695002,node/5349695002,,,,,,,tree,,,2018/01/19 19:44:04+00,1,55586797,Awo,196556,,,,,,,,,,,,,,,,,,,,,
-73.2464996,-39.8069142,node/5349695007,node/5349695007,Valdivia,,garden,Embothrium,evergreen,broadleaved,tree,Embothrium coccineum,Notro,2018/12/02 02:01:16+00,2,65086207,Awo,196556,,,,,,,,,,,,,,,,,,,,,
-73.24677,-39.8073898,node/5349695008,node/5349695008,,,street,Sophora,evergreen,broadleaved,tree,Sophora cassioides,Pelú,2018/12/02 18:18:46+00,3,65102068,Awo,196556,,,,,,,,,,,,,,,,,,,,,
-73.2465527,-39.8072091,node/5349695009,node/5349695009,,,park,Gevuina,evergreen,broadleaved,tree,Gevuina avellana,Avellano,2018/11/24 02:16:22+00,4,64835744,Awo,196556,,,,Q2716551,es:Gevuina avellana,,,,,,,,,,,,,,,,
-73.392496,-39.8637046,node/5381175659,node/5381175659,,,,,,,tree,,,2018/02/02 18:39:22+00,1,56004352,Awo,196556,,,,,,,,,,,,,,,,,,,,,
-73.392511,-39.8638058,node/5381175660,node/5381175660,,,,,,,tree,,,2018/02/02 18:39:22+00,1,56004352,Awo,196556,,,,,,,,,,,,,,,,,,,,,
-73.2189749,-39.8300506,node/5462883324,node/5462883324,,,,,,,tree,,,2018/03/07 19:46:31+00,1,56979311,Awo,196556,,,,,,,,,,,,,,,,,,,,,
-73.2164177,-39.828684,node/5462883325,node/5462883325,,,,,,,tree,,,2018/03/07 19:46:32+00,1,56979311,Awo,196556,,,,,,,,,,,,,,,,,,,,,
-73.2165547,-39.8285385,node/5462883326,node/5462883326,,,,,,,tree,,,2018/03/07 19:46:32+00,1,56979311,Awo,196556,,,,,,,,,,,,,,,,,,,,,
-73.216648,-39.8284736,node/5462883327,node/5462883327,,,,,,,tree,,,2018/03/07 19:46:32+00,1,56979311,Awo,196556,,,,,,,,,,,,,,,,,,,,,
-73.2167995,-39.8283281,node/5462883328,node/5462883328,,,,,,,tree,,,2018/03/07 19:46:32+00,1,56979311,Awo,196556,,,,,,,,,,,,,,,,,,,,,
-73.2188608,-39.8294535,node/5462883329,node/5462883329,,,,,,,tree,,,2018/03/07 19:46:32+00,1,56979311,Awo,196556,,,,,,,,,,,,,,,,,,,,,
-73.2183245,-39.8296617,node/5462883330,node/5462883330,,,,,,,tree,,,2018/03/07 19:46:32+00,1,56979311,Awo,196556,,,,,,,,,,,,,,,,,,,,,
-73.2228068,-39.8324181,node/5462892292,node/5462892292,,,,,,,tree,,,2019/09/24 19:06:32+00,2,74874184,Awo,196556,,,,,,,,,,,,,,,,,,,,,
-73.2228162,-39.8323265,node/5462892293,node/5462892293,,,,,,,tree,,,2019/09/24 19:06:32+00,2,74874184,Awo,196556,,,,,,,,,,,,,,,,,,,,,
-73.223817,-39.8325283,node/5462892294,node/5462892294,,,,,,,tree,,,2018/03/07 19:55:28+00,1,56979474,Awo,196556,,,,,,,,,,,,,,,,,,,,,
-73.223817,-39.8326724,node/5462892295,node/5462892295,,,,,,,tree,,,2018/03/07 19:55:28+00,1,56979474,Awo,196556,,,,,,,,,,,,,,,,,,,,,
-73.2238205,-39.8328028,node/5462892296,node/5462892296,,,,,,,tree,,,2018/03/07 19:55:28+00,1,56979474,Awo,196556,,,,,,,,,,,,,,,,,,,,,
-73.2232985,-39.8329469,node/5462892297,node/5462892297,,,,,,,tree,,,2018/03/07 19:55:28+00,1,56979474,Awo,196556,,,,,,,,,,,,,,,,,,,,,
-73.2232667,-39.8330474,node/5462892298,node/5462892298,,,,,,,tree,,,2018/03/07 19:55:28+00,1,56979474,Awo,196556,,,,,,,,,,,,,,,,,,,,,
-73.2231888,-39.8331725,node/5462892299,node/5462892299,,,,,,,tree,,,2018/03/07 19:55:28+00,1,56979474,Awo,196556,,,,,,,,,,,,,,,,,,,,,
-73.224206,-39.8345159,node/5462894849,node/5462894849,,,,,,,tree,,,2018/08/05 02:27:46+00,2,61365115,Awo,196556,,,,,,,,,,,,,,,,,,,,,
-73.2512154,-39.8261103,node/5465399128,node/5465399128,,,,,,,tree,,,2018/03/08 20:50:29+00,1,57012515,Awo,196556,,,,,,,,,,,,,,,,,,,,,
-73.2498663,-39.827742,node/5465399129,node/5465399129,,,,,,,tree,,,2018/12/11 05:36:31+00,2,65364374,Awo,196556,,,,,,,,,,,,,,,,,,,,,
-73.2497607,-39.8276638,node/5465399130,node/5465399130,,,,,,,tree,,,2018/12/11 05:36:30+00,2,65364374,Awo,196556,,,,,,,,,,,,,,,,,,,,,
-73.2493195,-39.8277601,node/5465399131,node/5465399131,Valdivia,Santiago Bueras,,,,,tree,,,2018/04/20 00:58:05+00,3,58248919,Awo,196556,,,,,,,,,,,,,,,,,,,,,
-73.2492317,-39.8277862,node/5465399132,node/5465399132,Valdivia,Santiago Bueras,,,,,tree,,,2018/04/20 00:58:05+00,3,58248919,Awo,196556,,,,,,,,,,,,,,,,,,,,,
-73.2491234,-39.8278033,node/5465399133,node/5465399133,Valdivia,Santiago Bueras,,,,,tree,,,2018/04/20 00:58:05+00,3,58248919,Awo,196556,,,,,,,,,,,,,,,,,,,,,
-73.2490422,-39.8278188,node/5465399134,node/5465399134,Valdivia,Santiago Bueras,,,,,tree,,,2018/04/20 00:58:06+00,3,58248919,Awo,196556,,,,,,,,,,,,,,,,,,,,,
-73.2489581,-39.8278473,node/5465399135,node/5465399135,Valdivia,Santiago Bueras,,,,,tree,,,2018/04/20 00:58:06+00,3,58248919,Awo,196556,,,,,,,,,,,,,,,,,,,,,
-73.2488721,-39.827867,node/5465399136,node/5465399136,Valdivia,Santiago Bueras,,,,,tree,,,2018/04/20 00:58:06+00,3,58248919,Awo,196556,,,,,,,,,,,,,,,,,,,,,
-73.2490057,-39.8276812,node/5465399137,node/5465399137,,,,,,,tree,,,2018/04/20 00:58:06+00,3,58248919,Awo,196556,,,,,,,,,,,,,,,,,,,,,
-73.2484967,-39.8280041,node/5465399138,node/5465399138,,,,,,,tree,,,2018/03/08 20:50:29+00,1,57012515,Awo,196556,,,,,,,,,,,,,,,,,,,,,
-73.2483919,-39.8280208,node/5465399139,node/5465399139,,,,,,,tree,,,2018/03/08 20:50:29+00,1,57012515,Awo,196556,,,,,,,,,,,,,,,,,,,,,
-73.2484106,-39.8280914,node/5465399140,node/5465399140,Valdivia,Santiago Bueras,,,,,tree,,,2018/04/20 00:58:06+00,3,58248919,Awo,196556,,,,,,,,,,,,,,,,,,,,,
-73.2485593,-39.8280568,node/5465399141,node/5465399141,Valdivia,Santiago Bueras,,,,,tree,,,2018/04/20 00:58:06+00,3,58248919,Awo,196556,,,,,,,,,,,,,,,,,,,,,
-73.2479846,-39.8281195,node/5465399142,node/5465399142,,,,,,,tree,,,2018/03/08 20:50:30+00,1,57012515,Awo,196556,,,,,,,,,,,,,,,,,,,,,
-73.2478897,-39.8281377,node/5465399143,node/5465399143,,,,,,,tree,,,2018/03/08 20:50:30+00,1,57012515,Awo,196556,,,,,,,,,,,,,,,,,,,,,
-73.2478067,-39.8281666,node/5465399144,node/5465399144,,,,,,,tree,,,2018/03/08 20:50:30+00,1,57012515,Awo,196556,,,,,,,,,,,,,,,,,,,,,
-73.2476267,-39.8281985,node/5465399145,node/5465399145,,,,,,,tree,,,2018/03/08 20:50:30+00,1,57012515,Awo,196556,,,,,,,,,,,,,,,,,,,,,
-73.2469209,-39.8283685,node/5465399146,node/5465399146,,,,,,,tree,,,2018/03/08 20:50:30+00,1,57012515,Awo,196556,,,,,,,,,,,,,,,,,,,,,
-73.2464088,-39.8284839,node/5465399147,node/5465399147,,,,,,,tree,,,2018/03/08 20:50:30+00,1,57012515,Awo,196556,,,,,,,,,,,,,,,,,,,,,
-73.2463218,-39.8285067,node/5465399148,node/5465399148,,,,,,,tree,,,2018/03/08 20:50:30+00,1,57012515,Awo,196556,,,,,,,,,,,,,,,,,,,,,
-73.2462407,-39.8285219,node/5465399149,node/5465399149,,,,,,,tree,,,2018/03/08 20:50:30+00,1,57012515,Awo,196556,,,,,,,,,,,,,,,,,,,,,
-73.245788,-39.8286312,node/5465399150,node/5465399150,,,,,,,tree,,,2018/03/08 20:50:30+00,1,57012515,Awo,196556,,,,,,,,,,,,,,,,,,,,,
-73.2460628,-39.8285705,node/5465399151,node/5465399151,,,,,,,tree,,,2018/03/08 20:50:30+00,1,57012515,Awo,196556,,,,,,,,,,,,,,,,,,,,,
-73.2454646,-39.8286598,node/5465399152,node/5465399152,,,,,,,tree,,,2018/05/14 22:47:11+00,2,58967178,Awo,196556,,,,,,,,,,,,,,,,,,,,,
-73.2453673,-39.8286806,node/5465399153,node/5465399153,,,,,,,tree,,,2018/05/14 22:47:11+00,2,58967178,Awo,196556,,,,,,,,,,,,,,,,,,,,,
-73.245289,-39.8287097,node/5465399154,node/5465399154,,,,,,,tree,,,2018/05/14 22:47:11+00,2,58967178,Awo,196556,,,,,,,,,,,,,,,,,,,,,
-73.2438413,-39.826956,node/5465399155,node/5465399155,Valdivia,Clemente Escobar,street,Salix,deciduous,broadleaved,tree,Salix babylonica,Sauce llorón,2018/12/07 13:52:42+00,3,65269091,Awo,196556,,,,,,,,,,,,,,,,,,,,,
-73.243642,-39.826936,node/5465399156,node/5465399156,,,,,,,tree,,,2018/03/29 14:34:07+00,2,57635865,Awo,196556,,,,,,,,,,,,,,,,,,,,,
-73.2489067,-39.8260109,node/5465408114,node/5465408114,,,,,,,tree,,,2018/03/08 20:58:19+00,1,57012770,Awo,196556,,,,,,,,,,,,,,,,,,,,,
-73.2503436,-39.8260378,node/5465408115,node/5465408115,,,,,,,tree,,,2018/04/05 19:39:29+00,2,57845917,Awo,196556,,,,,,,,,,,,,,,,,,,,,
-73.2503595,-39.8261146,node/5465408116,node/5465408116,,,,,,,tree,,,2018/04/05 19:39:29+00,2,57845917,Awo,196556,,,,,,,,,,,,,,,,,,,,,
-73.2503658,-39.8262468,node/5465408117,node/5465408117,,,,,,,tree,,,2018/04/05 19:39:29+00,2,57845917,Awo,196556,,,,,,,,,,,,,,,,,,,,,
-73.2504032,-39.8263369,node/5465408118,node/5465408118,,,,,,,tree,,,2018/04/05 19:39:29+00,2,57845917,Awo,196556,,,,,,,,,,,,,,,,,,,,,
-73.2504413,-39.82642,node/5465408119,node/5465408119,,,,,,,tree,,,2018/04/05 19:39:29+00,2,57845917,Awo,196556,,,,,,,,,,,,,,,,,,,,,
-73.2490665,-39.8266469,node/5465408120,node/5465408120,,,,,,,tree,,,2019/09/05 14:16:21+00,2,74137450,Awo,196556,,,,,,,,,,,,,,,,,,,,,
-73.2489645,-39.8265954,node/5465409721,node/5465409721,,,,,,,tree,,,2019/09/05 14:16:21+00,2,74137450,Awo,196556,,,,,,,,,,,,,,,,,,,,,
-73.2502352,-39.8253823,node/5465409722,node/5465409722,,,,,,,tree,,,2018/04/05 19:39:29+00,2,57845917,Awo,196556,,,,,,,,,,,,,,,,,,,,,
-73.250173,-39.8251783,node/5465409723,node/5465409723,,,,,,,tree,,,2018/04/05 19:39:29+00,2,57845917,Awo,196556,,,,,,,,,,,,,,,,,,,,,
-73.2407134,-39.8103056,node/5467380909,node/5467380909,Valdivia,Avenida Arturo Prat,park,,,,tree,,,2019/09/02 19:27:36+00,3,74011145,Awo,196556,,,,,,,,,,,,,,,,,,,,,
-73.2526535,-39.8050202,node/5467615229,node/5467615229,Valdivia,Avenida Zoltan Nagy Yantstsky,garden,Nothofagus,deciduous,broadleaved,tree,Nothofagus alpina,Raulí,2018/06/19 19:48:24+00,2,59989046,Awo,196556,,,,,,,,,,,,,,,,,,,,,
-73.2534096,-39.8053651,node/5467615231,node/5467615231,Valdivia,Avenida Zoltan Nagy Yantstsky,urban,Gevuina,evergreen,broadleaved,tree,Gevuina avellana,Avellano,2019/08/31 04:58:56+00,8,73942439,pizzaiolo,1772368,,,,,,,,,Q2716551,es:Gevuina avellana,,,,,,,,,,,
-73.253428,-39.8055927,node/5467615232,node/5467615232,,,,,,,tree,,,2018/03/09 15:36:35+00,1,57035584,Awo,196556,,,,,,,,,,,,,,,,,,,,,
-73.2535302,-39.8055683,node/5467615233,node/5467615233,,,,,,,tree,,,2018/03/09 15:36:35+00,1,57035584,Awo,196556,,,,,,,,,,,,,,,,,,,,,
-73.253125,-39.8055618,node/5467615234,node/5467615234,Valdivia,Doctor Eduardo Tallman,urban,Pseudotsuga,evergreen,needleleaved,tree,Pseudotsuga menziesii,Pino Oregón,2019/08/31 04:58:56+00,8,73942439,pizzaiolo,1772368,,,,,,,,,Q156687,es:Pseudotsuga menziesii,,,,,,,,,,,
-73.2533259,-39.8058891,node/5467615236,node/5467615236,Valdivia,Julio Sarrazín,park,,,,tree,,,2018/04/29 05:10:39+00,3,58518317,Awo,196556,,,,,,,,,,,,,,,,,,,,,
-73.2528773,-39.8057972,node/5467615237,node/5467615237,Valdivia,Doctor Eduardo Tallman,garden,Larix,evergreen,needleleaved,tree,Larix decidua,Alerce europeo,2018/05/19 00:34:19+00,2,59093551,Awo,196556,,,,,,,,,,,,,,,,,,,,,
-73.2535101,-39.8063039,node/5467615238,node/5467615238,,,,,,,tree,,,2018/03/09 15:36:35+00,1,57035584,Awo,196556,,,,,,,,,,,,,,,,,,,,,
-73.2532673,-39.8063245,node/5467615240,node/5467615240,Valdivia,Avenida Presidente Carlos Ibáñez del Campo,,,,,tree,,,2018/04/29 05:16:43+00,2,58518364,Awo,196556,,,,,,,,,,,,,,,,,,,,,
-73.2530865,-39.8063875,node/5467615241,node/5467615241,Valdivia,Avenida Presidente Carlos Ibáñez del Campo,,,,,tree,,,2018/04/29 05:16:43+00,2,58518364,Awo,196556,,,,,,,,,,,,,,,,,,,,,
-73.2519118,-39.8067979,node/5467615242,node/5467615242,Valdivia,Avenida Presidente Carlos Ibáñez del Campo,street,Podocarpus,evergreen,needleleaved,tree,Podocarpus salignus,Mañio de hojas Largas,2019/02/08 20:13:03+00,2,67035449,Awo,196556,,,,,,,,,,,,,,,,,,,,,
-73.2524988,-39.8070179,node/5467641596,node/5467641596,,,,,,,tree,,,2018/03/09 15:54:32+00,1,57036013,Awo,196556,,,,,,,,,,,,,,,,,,,,,
-73.2525005,-39.8070784,node/5467641597,node/5467641597,,,,,,,tree,,,2018/03/09 15:54:32+00,1,57036013,Awo,196556,,,,,,,,,,,,,,,,,,,,,
-73.2525909,-39.8071247,node/5467641598,node/5467641598,,,,,,,tree,,,2018/03/09 15:54:32+00,1,57036013,Awo,196556,,,,,,,,,,,,,,,,,,,,,
-73.2526629,-39.8066205,node/5467641600,node/5467641600,Valdivia,Avenida Presidente Carlos Ibáñez del Campo,street,Quercus,deciduous,broadleaved,tree,Quercus palustris,Roble Palustre,2019/02/09 05:21:22+00,3,67042305,Awo,196556,,,,,,,,,,,,,,,,,,,,,
-73.2525845,-39.8061392,node/5467655516,node/5467655516,,,,,,,tree,,,2018/04/05 18:45:09+00,2,57844577,Awo,196556,,,,,,,,,,,,,,,,,,,,,
-73.2527158,-39.8061225,node/5467655517,node/5467655517,,,,,,,tree,,,2018/04/05 18:45:09+00,3,57844577,Awo,196556,,,,,,,,,,,,,,,,,,,,,
-73.2528089,-39.8060474,node/5467655518,node/5467655518,,,,,,,tree,,,2018/04/05 18:45:09+00,2,57844577,Awo,196556,,,,,,,,,,,,,,,,,,,,,
-73.2525078,-39.8067937,node/5467655520,node/5467655520,Valdivia,Avenida Presidente Carlos Ibáñez del Campo,,,,,tree,,,2018/04/29 05:16:44+00,2,58518364,Awo,196556,,,,,,,,,,,,,,,,,,,,,
-73.2525381,-39.8068382,node/5467656521,node/5467656521,Valdivia,Avenida Presidente Carlos Ibáñez del Campo,,,,,tree,,,2018/04/29 05:16:44+00,2,58518364,Awo,196556,,,,,,,,,,,,,,,,,,,,,
-73.2529825,-39.8064398,node/5467656522,node/5467656522,Valdivia,Avenida Presidente Carlos Ibáñez del Campo,,,,,tree,,,2018/04/29 05:16:43+00,2,58518364,Awo,196556,,,,,,,,,,,,,,,,,,,,,
-73.2534669,-39.8062287,node/5467656523,node/5467656523,Valdivia,Avenida Presidente Carlos Ibáñez del Campo,,,,,tree,,,2018/04/29 05:16:43+00,2,58518364,Awo,196556,,,,,,,,,,,,,,,,,,,,,
-73.2531465,-39.8061677,node/5467656524,node/5467656524,Valdivia,Avenida Presidente Carlos Ibáñez del Campo,street,,,,tree,,,2018/04/29 05:16:43+00,3,58518364,Awo,196556,,,,,,,,,,,,,,,,,,,,,
-73.2530023,-39.8062575,node/5467656525,node/5467656525,Valdivia,Avenida Presidente Carlos Ibáñez del Campo,,,,,tree,,,2018/04/29 05:16:43+00,2,58518364,Awo,196556,,,,,,,,,,,,,,,,,,,,,
-73.2529153,-39.8063122,node/5467656526,node/5467656526,Valdivia,Avenida Presidente Carlos Ibáñez del Campo,,,,,tree,,,2018/04/29 05:16:43+00,2,58518364,Awo,196556,,,,,,,,,,,,,,,,,,,,,
-73.2537615,-39.8062788,node/5467656527,node/5467656527,,,,,,,tree,,,2018/03/09 16:04:37+00,1,57036254,Awo,196556,,,,,,,,,,,,,,,,,,,,,
